Train_ID,Source,Destination,Date,Hour,Passenger_Count,Seat_Capacity,Number_of_Coaches,Platform,Delay_Minutes,Weekend,Holiday
T7751,Pune,Delhi,2025-03-01,9,460,500,10,9,29,0,0
T6270,Indore,Nagpur,2025-03-01,8,323,800,16,12,4,0,0
T1944,Mumbai,Visakhapatnam,2025-03-01,23,513,800,16,1,19,0,1
T9395,Pune,Bangalore,2025-03-01,4,274,600,12,12,29,0,1
T8439,Pune,Ahmedabad,2025-03-01,19,612,700,14,12,16,0,0
T3729,Hyderabad,Delhi,2025-03-01,10,360,600,12,2,2,0,0
T4622,Agra,Delhi,2025-03-01,2,444,600,12,1,5,1,1
T8199,Pune,Ahmedabad,2025-03-01,10,536,500,10,10,24,1,1
T4119,Delhi,Bangalore,2025-03-01,18,772,700,14,3,6,1,1
T1596,Surat,Mumbai,2025-03-01,10,215,500,10,5,10,0,0
T7061,Nagpur,Ahmedabad,2025-03-01,3,627,500,10,5,5,0,1
T3484,Bangalore,Hyderabad,2025-03-01,17,888,600,12,4,28,0,0
T2000,Patna,Nagpur,2025-03-01,6,264,700,14,12,17,1,0
T5493,Jaipur,Delhi,2025-03-01,7,616,500,10,3,20,0,0
T1942,Hyderabad,Visakhapatnam,2025-03-01,22,518,600,12,11,27,1,1
T9045,Indore,Mumbai,2025-03-01,23,462,500,10,2,19,1,1
T9076,Delhi,Bangalore,2025-03-01,8,825,700,14,3,23,0,0
T4062,Bhopal,Jaipur,2025-03-01,3,529,600,12,10,14,1,1
T5393,Vijayawada,Lucknow,2025-03-01,12,678,700,14,10,21,1,1
T1804,Bhopal,Lucknow,2025-03-01,4,692,500,10,7,16,0,0
T5730,Pune,Mumbai,2025-03-01,5,781,500,10,9,11,1,1
T3287,Vijayawada,Coimbatore,2025-03-01,5,600,600,12,4,18,1,0
T8418,Lucknow,Mumbai,2025-03-01,21,340,500,10,8,6,1,1
T6016,Tirupati,Lucknow,2025-03-01,16,515,600,12,12,28,0,0
T4941,Lucknow,Vijayawada,2025-03-01,7,401,700,14,3,18,1,0
T8825,Tirupati,Vijayawada,2025-03-01,10,819,500,10,9,29,1,0
T3811,Vijayawada,Jaipur,2025-03-01,22,878,500,10,9,1,0,0
T9566,Visakhapatnam,Kolkata,2025-03-01,13,792,700,14,1,7,0,1
T4668,Indore,Jaipur,2025-03-01,14,418,800,16,1,2,1,0
T4829,Jaipur,Visakhapatnam,2025-03-01,5,811,600,12,6,13,0,1
T9762,Ahmedabad,Tirupati,2025-03-01,9,663,800,16,5,28,1,0
T2001,Kolkata,Delhi,2025-03-01,23,850,800,16,12,22,0,0
T7211,Coimbatore,Tirupati,2025-03-01,23,803,800,16,3,29,0,1
T8675,Pune,Coimbatore,2025-03-01,0,319,800,16,2,1,0,1
T1633,Ahmedabad,Indore,2025-03-01,3,701,700,14,10,16,1,1
T7627,Nagpur,Pune,2025-03-01,11,631,700,14,7,21,1,0
T5888,Bangalore,Ahmedabad,2025-03-01,21,832,500,10,3,15,1,0
T9960,Tirupati,Kolkata,2025-03-01,22,253,800,16,11,25,0,1
T2467,Tirupati,Pune,2025-03-01,21,662,800,16,2,0,0,0
T5790,Lucknow,Vijayawada,2025-03-01,23,694,800,16,4,17,1,1
T1196,Hyderabad,Pune,2025-03-01,16,337,800,16,1,16,0,0
T8912,Indore,Pune,2025-03-01,10,582,500,10,9,19,0,0
T2645,Nagpur,Jaipur,2025-03-01,22,588,500,10,1,7,0,1
T9842,Mumbai,Indore,2025-03-01,10,720,700,14,12,20,0,1
T6881,Jaipur,Patna,2025-03-01,21,460,700,14,5,20,0,0
T5359,Hyderabad,Lucknow,2025-03-01,13,577,500,10,12,8,1,1
T1474,Ahmedabad,Indore,2025-03-01,11,796,600,12,9,24,1,1
T2855,Indore,Lucknow,2025-03-01,1,462,700,14,1,4,0,1
T7934,Bangalore,Lucknow,2025-03-01,14,790,800,16,8,20,1,0
T3686,Hyderabad,Visakhapatnam,2025-03-01,7,854,700,14,5,25,0,0
T6139,Nagpur,Jaipur,2025-03-01,1,601,500,10,10,27,0,1
T9153,Lucknow,Indore,2025-03-01,20,380,800,16,7,20,0,0
T2205,Mumbai,Indore,2025-03-01,9,630,600,12,9,10,1,0
T1151,Delhi,Vijayawada,2025-03-01,21,656,700,14,4,0,1,0
T9899,Indore,Tirupati,2025-03-01,18,635,700,14,4,15,0,0
T1247,Nagpur,Kolkata,2025-03-01,20,838,700,14,11,28,1,1
T6443,Chennai,Delhi,2025-03-01,17,416,700,14,3,0,1,1
T2577,Indore,Surat,2025-03-01,0,814,600,12,6,2,1,1
T4508,Indore,Surat,2025-03-01,4,824,500,10,12,15,0,0
T9643,Nagpur,Ahmedabad,2025-03-01,1,691,700,14,10,20,1,0
T1878,Chennai,Hyderabad,2025-03-01,1,621,700,14,1,9,0,0
T9789,Bhopal,Coimbatore,2025-03-01,19,813,600,12,4,23,1,1
T9033,Vijayawada,Jaipur,2025-03-01,0,313,600,12,10,6,1,0
T1717,Visakhapatnam,Pune,2025-03-01,17,453,600,12,2,26,0,0
T8080,Vijayawada,Bhopal,2025-03-01,0,268,500,10,9,9,0,1
T4669,Bhopal,Ahmedabad,2025-03-01,8,228,700,14,5,4,1,0
T9726,Surat,Pune,2025-03-01,20,283,800,16,2,26,1,0
T9117,Vijayawada,Bhopal,2025-03-01,6,509,500,10,8,17,1,1
T5121,Agra,Coimbatore,2025-03-01,5,873,800,16,12,13,0,1
T2659,Lucknow,Nagpur,2025-03-01,22,871,600,12,8,20,1,1
T1593,Jaipur,Coimbatore,2025-03-01,22,861,800,16,9,22,0,1
T1554,Coimbatore,Ahmedabad,2025-03-01,11,614,800,16,11,24,0,1
T2875,Vijayawada,Surat,2025-03-01,4,524,500,10,9,2,0,1
T4436,Mumbai,Indore,2025-03-01,15,837,700,14,7,22,0,0
T4140,Lucknow,Patna,2025-03-01,0,323,500,10,5,14,1,0
T7447,Nagpur,Visakhapatnam,2025-03-01,8,314,700,14,6,22,1,1
T9712,Ahmedabad,Bhopal,2025-03-01,7,689,700,14,3,6,0,0
T9791,Jaipur,Bangalore,2025-03-01,21,461,700,14,8,8,0,0
T3137,Visakhapatnam,Lucknow,2025-03-01,4,510,500,10,2,12,1,0
T4691,Ahmedabad,Delhi,2025-03-01,4,347,800,16,8,28,0,1
T9114,Ahmedabad,Agra,2025-03-01,2,266,800,16,2,8,1,1
T3817,Bhopal,Chennai,2025-03-01,5,545,600,12,9,0,0,1
T9399,Jaipur,Hyderabad,2025-03-01,1,759,500,10,12,19,0,1
T5292,Surat,Coimbatore,2025-03-01,10,359,600,12,6,30,0,1
T9002,Nagpur,Delhi,2025-03-01,3,851,800,16,8,7,1,0
T2596,Patna,Bhopal,2025-03-01,19,873,500,10,2,18,1,0
T6534,Coimbatore,Indore,2025-03-01,15,212,700,14,1,3,1,0
T2119,Lucknow,Tirupati,2025-03-01,18,241,600,12,11,21,1,0
T5667,Vijayawada,Ahmedabad,2025-03-01,13,553,700,14,11,0,0,1
T5396,Jaipur,Pune,2025-03-01,9,688,800,16,10,28,0,0
T1539,Vijayawada,Lucknow,2025-03-01,20,485,600,12,7,25,1,1
T2153,Indore,Tirupati,2025-03-01,20,263,800,16,12,24,1,0
T3249,Nagpur,Hyderabad,2025-03-01,22,851,700,14,10,8,1,1
T4729,Nagpur,Kolkata,2025-03-01,12,725,700,14,6,24,0,0
T2519,Visakhapatnam,Tirupati,2025-03-01,11,847,800,16,12,8,1,0
T2181,Chennai,Bangalore,2025-03-01,11,264,800,16,3,18,1,1
T5414,Kolkata,Surat,2025-03-01,23,870,800,16,9,22,0,1
T2843,Jaipur,Lucknow,2025-03-01,3,233,600,12,10,29,1,1
T4268,Chennai,Kolkata,2025-03-01,9,487,500,10,10,8,1,1
T6575,Lucknow,Tirupati,2025-03-01,14,421,500,10,7,25,0,0
T3189,Jaipur,Tirupati,2025-03-01,11,283,600,12,3,4,0,1
T2046,Pune,Bhopal,2025-03-01,20,458,800,16,11,9,0,1
T6548,Jaipur,Nagpur,2025-03-01,10,267,800,16,6,23,0,0
T4407,Patna,Mumbai,2025-03-01,16,423,500,10,12,6,0,0
T5803,Hyderabad,Bangalore,2025-03-01,22,469,600,12,4,24,0,1
T3518,Mumbai,Ahmedabad,2025-03-01,19,743,600,12,8,19,0,0
T6399,Coimbatore,Hyderabad,2025-03-01,3,859,500,10,9,16,0,0
T7784,Tirupati,Nagpur,2025-03-01,3,478,800,16,1,6,1,1
T2191,Visakhapatnam,Patna,2025-03-01,21,255,500,10,7,4,0,1
T8302,Surat,Vijayawada,2025-03-01,14,534,500,10,3,16,0,0
T8272,Indore,Nagpur,2025-03-01,11,517,800,16,10,18,1,0
T1463,Jaipur,Mumbai,2025-03-01,17,506,600,12,1,8,1,0
T4929,Ahmedabad,Jaipur,2025-03-01,15,497,500,10,8,2,0,1
T9981,Kolkata,Agra,2025-03-01,12,684,500,10,8,14,1,0
T8737,Chennai,Tirupati,2025-03-01,22,452,500,10,10,2,1,0
T5538,Indore,Kolkata,2025-03-01,4,839,600,12,7,4,0,0
T8234,Bhopal,Visakhapatnam,2025-03-01,21,813,600,12,4,0,0,0
T1068,Chennai,Hyderabad,2025-03-01,0,403,600,12,8,6,0,1
T9291,Hyderabad,Lucknow,2025-03-01,12,451,700,14,10,3,0,1
T7254,Jaipur,Lucknow,2025-03-01,0,563,500,10,10,19,0,0
T5506,Chennai,Patna,2025-03-01,8,553,800,16,12,2,1,1
T1083,Lucknow,Jaipur,2025-03-01,17,818,600,12,4,26,1,1
T1532,Surat,Lucknow,2025-03-01,8,473,700,14,8,28,0,1
T7039,Surat,Kolkata,2025-03-01,7,237,600,12,3,2,1,1
T2965,Surat,Delhi,2025-03-01,2,470,500,10,3,14,0,0
T5562,Indore,Kolkata,2025-03-01,4,733,700,14,1,5,1,0
T4269,Patna,Chennai,2025-03-01,13,414,800,16,4,15,0,0
T4908,Visakhapatnam,Bangalore,2025-03-01,1,797,700,14,11,20,0,0
T1729,Kolkata,Patna,2025-03-01,3,440,700,14,5,24,1,0
T7378,Indore,Kolkata,2025-03-01,23,531,500,10,10,20,0,1
T9267,Visakhapatnam,Coimbatore,2025-03-01,20,337,700,14,7,30,0,1
T7869,Pune,Nagpur,2025-03-01,5,351,500,10,11,15,0,0
T5684,Kolkata,Surat,2025-03-01,6,722,800,16,9,6,1,0
T1901,Jaipur,Delhi,2025-03-01,22,626,700,14,10,26,0,1
T3100,Kolkata,Mumbai,2025-03-01,10,610,500,10,6,30,1,0
T2429,Visakhapatnam,Bhopal,2025-03-01,11,265,800,16,8,11,1,0
T9402,Ahmedabad,Vijayawada,2025-03-01,13,297,600,12,5,11,0,1
T3854,Nagpur,Tirupati,2025-03-01,22,228,500,10,3,2,0,1
T9958,Bangalore,Surat,2025-03-01,5,414,800,16,7,25,1,0
T8572,Visakhapatnam,Bhopal,2025-03-01,5,645,500,10,8,0,1,1
T4308,Hyderabad,Visakhapatnam,2025-03-01,11,451,800,16,8,12,1,1
T9612,Visakhapatnam,Lucknow,2025-03-01,15,762,700,14,7,26,0,0
T3667,Tirupati,Jaipur,2025-03-01,22,567,500,10,8,29,0,0
T7394,Tirupati,Hyderabad,2025-03-01,13,385,800,16,5,18,0,0
T6657,Surat,Bhopal,2025-03-01,6,817,500,10,7,21,1,1
T7516,Lucknow,Surat,2025-03-01,11,503,800,16,10,30,1,1
T7410,Pune,Vijayawada,2025-03-01,15,827,800,16,6,28,1,1
T8882,Bangalore,Ahmedabad,2025-03-01,1,591,600,12,11,23,0,1
T8022,Hyderabad,Lucknow,2025-03-01,9,783,600,12,10,25,1,0
T9303,Jaipur,Visakhapatnam,2025-03-01,23,792,700,14,9,26,0,1
T1015,Hyderabad,Patna,2025-03-01,16,817,800,16,8,10,0,0
T1653,Coimbatore,Jaipur,2025-03-01,3,503,500,10,1,12,1,1
T1369,Pune,Indore,2025-03-01,11,266,500,10,5,7,0,0
T5669,Surat,Kolkata,2025-03-01,9,586,800,16,4,8,0,0
T3989,Chennai,Patna,2025-03-01,9,368,800,16,9,3,0,0
T9577,Bangalore,Hyderabad,2025-03-01,9,814,800,16,7,25,0,0
T3366,Jaipur,Ahmedabad,2025-03-01,6,245,500,10,6,6,0,1
T1159,Patna,Kolkata,2025-03-01,9,392,500,10,3,13,1,1
T2603,Visakhapatnam,Ahmedabad,2025-03-01,11,786,500,10,5,30,0,0
T4355,Kolkata,Pune,2025-03-01,21,668,700,14,3,0,1,1
T2908,Nagpur,Agra,2025-03-01,3,822,800,16,10,9,0,0
T6777,Indore,Ahmedabad,2025-03-01,4,453,500,10,9,28,1,1
T3642,Ahmedabad,Visakhapatnam,2025-03-01,7,221,800,16,10,3,0,1
T1451,Pune,Surat,2025-03-01,11,636,600,12,7,14,0,1
T1497,Bangalore,Coimbatore,2025-03-01,19,739,800,16,6,19,0,1
T3677,Bhopal,Tirupati,2025-03-01,2,445,600,12,11,15,0,1
T4346,Nagpur,Bhopal,2025-03-01,23,317,600,12,12,1,0,0
T4149,Bhopal,Lucknow,2025-03-01,12,583,600,12,6,10,0,0
T7814,Bangalore,Hyderabad,2025-03-01,6,337,700,14,6,2,1,0
T9506,Chennai,Jaipur,2025-03-01,13,755,500,10,2,13,0,0
T6794,Visakhapatnam,Agra,2025-03-01,15,725,500,10,5,4,0,0
T3924,Indore,Vijayawada,2025-03-01,15,409,500,10,4,3,1,0
T6485,Hyderabad,Mumbai,2025-03-01,8,537,600,12,2,3,0,0
T2473,Jaipur,Tirupati,2025-03-01,18,894,500,10,5,21,0,0
T3437,Agra,Chennai,2025-03-01,5,432,700,14,8,24,0,1
T9987,Indore,Hyderabad,2025-03-01,4,681,500,10,2,8,1,1
T9123,Pune,Visakhapatnam,2025-03-01,19,569,500,10,6,17,0,1
T6792,Patna,Hyderabad,2025-03-01,4,698,800,16,9,13,1,0
T5724,Lucknow,Vijayawada,2025-03-01,5,509,800,16,8,1,0,0
T3207,Patna,Visakhapatnam,2025-03-01,9,256,600,12,2,21,0,0
T5381,Indore,Coimbatore,2025-03-01,0,213,600,12,7,5,0,1
T9292,Kolkata,Patna,2025-03-01,1,774,600,12,12,28,0,0
T8399,Mumbai,Lucknow,2025-03-01,21,401,800,16,12,25,1,1
T3421,Agra,Pune,2025-03-01,7,725,500,10,8,23,1,0
T2224,Delhi,Pune,2025-03-01,17,710,600,12,1,3,1,1
T6449,Bhopal,Jaipur,2025-03-01,15,728,800,16,11,4,1,1
T5001,Delhi,Indore,2025-03-01,6,553,500,10,3,0,0,1
T6190,Visakhapatnam,Nagpur,2025-03-01,21,800,700,14,8,29,0,0
T9042,Tirupati,Mumbai,2025-03-01,8,563,500,10,12,27,1,1
T8585,Coimbatore,Indore,2025-03-01,1,645,700,14,11,28,1,0
T5906,Agra,Nagpur,2025-03-01,9,793,800,16,7,6,0,1
T1056,Coimbatore,Jaipur,2025-03-01,16,736,800,16,2,18,1,1
T6319,Bhopal,Pune,2025-03-01,2,377,500,10,4,18,0,1
T5896,Chennai,Hyderabad,2025-03-01,3,201,600,12,2,4,1,1
T6960,Bhopal,Surat,2025-03-01,8,669,800,16,7,0,1,0
T3673,Bhopal,Vijayawada,2025-03-01,18,613,600,12,4,5,1,1
T5417,Coimbatore,Kolkata,2025-03-01,1,597,600,12,5,1,0,0
T8800,Kolkata,Pune,2025-03-01,13,865,500,10,12,6,0,0
T5164,Coimbatore,Indore,2025-03-01,5,238,500,10,1,6,1,0
T1798,Surat,Tirupati,2025-03-01,4,714,600,12,1,22,0,1
T3883,Jaipur,Bangalore,2025-03-01,6,403,800,16,12,7,1,1
T3791,Chennai,Coimbatore,2025-03-01,23,749,600,12,12,23,1,0
T5510,Pune,Agra,2025-03-01,21,796,700,14,11,8,1,0
T1571,Patna,Surat,2025-03-01,19,340,700,14,2,16,0,1
T8856,Delhi,Kolkata,2025-03-01,15,708,800,16,1,1,0,1
T3106,Surat,Delhi,2025-03-01,4,653,800,16,11,5,0,0
T7636,Ahmedabad,Nagpur,2025-03-01,22,864,500,10,9,5,0,0
T9195,Bangalore,Kolkata,2025-03-01,7,275,700,14,4,3,0,0
T7297,Hyderabad,Nagpur,2025-03-01,2,468,700,14,2,4,1,1
T4190,Ahmedabad,Chennai,2025-03-01,7,303,500,10,2,11,0,1
T4884,Chennai,Agra,2025-03-01,14,853,500,10,4,1,0,0
T8989,Tirupati,Bhopal,2025-03-01,5,787,600,12,10,21,0,1
T1974,Vijayawada,Ahmedabad,2025-03-01,21,658,700,14,6,20,0,0
T4516,Chennai,Pune,2025-03-01,12,374,800,16,11,22,1,1
T8029,Visakhapatnam,Kolkata,2025-03-01,7,486,500,10,6,16,0,1
T9825,Indore,Jaipur,2025-03-01,15,752,500,10,7,26,1,1
T8229,Jaipur,Bhopal,2025-03-01,12,308,700,14,5,11,0,1
T6493,Delhi,Patna,2025-03-01,3,338,700,14,9,9,1,0
T9665,Delhi,Visakhapatnam,2025-03-01,20,825,500,10,9,27,0,0
T4187,Patna,Chennai,2025-03-01,14,854,600,12,6,22,1,0
T5133,Bangalore,Agra,2025-03-01,11,515,500,10,5,5,0,0
T2817,Patna,Surat,2025-03-01,9,567,600,12,11,8,0,0
T6615,Bhopal,Jaipur,2025-03-01,3,483,800,16,3,25,1,0
T6732,Chennai,Bangalore,2025-03-01,8,787,500,10,2,5,1,0
T6224,Patna,Chennai,2025-03-01,5,325,700,14,10,20,0,1
T4989,Delhi,Chennai,2025-03-01,16,787,600,12,4,14,0,1
T8771,Bangalore,Bhopal,2025-03-01,8,630,800,16,9,2,0,1
T1191,Delhi,Ahmedabad,2025-03-01,18,355,800,16,12,6,0,0
T9311,Surat,Mumbai,2025-03-01,19,720,600,12,7,17,1,0
T3267,Visakhapatnam,Tirupati,2025-03-01,20,890,800,16,2,25,0,1
T1884,Visakhapatnam,Coimbatore,2025-03-01,0,889,500,10,12,18,0,1
T3566,Hyderabad,Mumbai,2025-03-01,1,313,700,14,6,27,1,1
T1156,Delhi,Lucknow,2025-03-01,11,462,800,16,8,6,0,0
T5952,Delhi,Nagpur,2025-03-01,7,223,800,16,5,6,1,0
T3893,Surat,Vijayawada,2025-03-01,6,659,700,14,8,16,0,1
T7365,Coimbatore,Agra,2025-03-01,18,776,700,14,12,8,1,1
T5313,Indore,Agra,2025-03-01,4,867,500,10,12,17,0,1
T5327,Patna,Nagpur,2025-03-01,22,431,700,14,8,17,0,0
T7562,Mumbai,Lucknow,2025-03-01,21,283,600,12,11,6,0,0
T8167,Lucknow,Pune,2025-03-01,20,780,800,16,12,13,0,1
T2299,Mumbai,Bangalore,2025-03-01,15,320,600,12,3,12,1,1
T3869,Nagpur,Hyderabad,2025-03-01,2,261,600,12,9,10,1,1
T4670,Coimbatore,Agra,2025-03-01,16,314,700,14,11,10,1,0
T8633,Vijayawada,Mumbai,2025-03-01,8,863,600,12,5,13,0,0
T8282,Surat,Bhopal,2025-03-01,23,519,800,16,2,17,1,1
T3419,Mumbai,Agra,2025-03-01,3,676,500,10,6,15,0,0
T4177,Kolkata,Chennai,2025-03-01,6,432,500,10,11,0,0,0
T9074,Vijayawada,Pune,2025-03-01,20,820,800,16,7,23,0,0
T6118,Kolkata,Mumbai,2025-03-01,20,228,500,10,11,22,1,1
T5976,Kolkata,Hyderabad,2025-03-01,6,717,600,12,5,15,1,1
T2745,Nagpur,Mumbai,2025-03-01,15,330,800,16,3,8,1,1
T1212,Jaipur,Ahmedabad,2025-03-01,6,751,600,12,4,13,0,0
T7687,Bangalore,Chennai,2025-03-01,23,484,500,10,1,29,1,0
T2101,Mumbai,Bangalore,2025-03-01,13,814,700,14,3,5,1,0
T2376,Mumbai,Pune,2025-03-01,3,550,700,14,11,25,0,1
T3155,Mumbai,Patna,2025-03-01,15,275,800,16,9,19,1,1
T3254,Chennai,Lucknow,2025-03-01,20,712,600,12,8,14,1,1
T9920,Kolkata,Agra,2025-03-01,22,255,500,10,4,17,0,1
T5965,Patna,Mumbai,2025-03-01,10,586,500,10,8,3,1,1
T4164,Patna,Bangalore,2025-03-01,12,568,500,10,11,28,0,1
T6339,Nagpur,Visakhapatnam,2025-03-01,11,530,500,10,7,20,0,1
T9261,Chennai,Bhopal,2025-03-01,16,722,600,12,5,0,0,0
T5831,Bangalore,Chennai,2025-03-01,21,591,500,10,11,13,0,1
T8291,Ahmedabad,Vijayawada,2025-03-01,20,231,800,16,7,14,0,0
T8298,Hyderabad,Delhi,2025-03-01,3,868,500,10,8,23,1,0
T7291,Hyderabad,Tirupati,2025-03-01,22,365,800,16,11,15,1,1
T2845,Surat,Pune,2025-03-01,7,364,700,14,10,9,0,0
T2579,Kolkata,Indore,2025-03-01,2,208,800,16,4,1,1,0
T4023,Mumbai,Chennai,2025-03-01,12,557,800,16,12,3,1,0
T9915,Hyderabad,Vijayawada,2025-03-01,5,238,800,16,4,29,0,1
T9043,Lucknow,Surat,2025-03-01,7,275,700,14,11,19,1,0
T8761,Indore,Surat,2025-03-01,21,262,800,16,4,21,0,0
T5865,Visakhapatnam,Patna,2025-03-01,0,333,500,10,12,9,0,1
T8245,Delhi,Tirupati,2025-03-01,20,432,800,16,6,4,1,1
T5682,Lucknow,Ahmedabad,2025-03-01,21,340,700,14,3,2,0,0
T3455,Bangalore,Mumbai,2025-03-01,17,615,700,14,6,20,1,1
T6965,Visakhapatnam,Nagpur,2025-03-01,0,252,600,12,11,3,1,1
T9819,Lucknow,Mumbai,2025-03-01,19,633,600,12,4,19,1,1
T7415,Kolkata,Jaipur,2025-03-01,6,510,500,10,12,3,1,1
T7319,Kolkata,Nagpur,2025-03-01,3,229,800,16,9,1,0,0
T3483,Pune,Tirupati,2025-03-01,1,349,600,12,5,16,0,1
T3656,Surat,Tirupati,2025-03-01,1,238,800,16,9,16,0,0
T2837,Vijayawada,Bangalore,2025-03-01,23,587,600,12,9,8,1,0
T9613,Kolkata,Delhi,2025-03-01,10,579,800,16,12,11,0,1
T3811,Pune,Kolkata,2025-03-01,16,476,800,16,5,27,1,1
T4595,Patna,Ahmedabad,2025-03-01,6,617,500,10,7,23,0,0
T5220,Mumbai,Vijayawada,2025-03-01,12,265,600,12,8,18,1,0
T2827,Visakhapatnam,Agra,2025-03-01,15,688,600,12,12,22,1,0
T4466,Pune,Tirupati,2025-03-01,17,871,800,16,9,19,1,0
T6044,Jaipur,Indore,2025-03-01,16,402,700,14,1,4,0,1
T8441,Indore,Agra,2025-03-01,5,830,600,12,6,11,1,1
T3082,Mumbai,Pune,2025-03-01,13,264,800,16,7,3,1,0
T8974,Nagpur,Tirupati,2025-03-01,21,326,800,16,1,8,1,1
T3294,Kolkata,Nagpur,2025-03-01,9,460,700,14,1,12,1,1
T8177,Ahmedabad,Hyderabad,2025-03-01,4,803,800,16,3,9,0,0
T4341,Visakhapatnam,Bangalore,2025-03-01,8,592,800,16,9,22,0,0
T9252,Chennai,Coimbatore,2025-03-01,20,408,600,12,10,17,1,0
T9636,Patna,Delhi,2025-03-01,1,391,800,16,6,1,1,0
T9698,Chennai,Mumbai,2025-03-01,11,730,800,16,11,29,1,1
T2454,Chennai,Hyderabad,2025-03-01,8,552,700,14,11,3,0,1
T5802,Bangalore,Hyderabad,2025-03-01,6,773,600,12,12,20,0,0
T1305,Hyderabad,Tirupati,2025-03-01,1,682,600,12,1,26,0,0
T5110,Nagpur,Surat,2025-03-01,13,679,500,10,4,20,1,1
T6995,Coimbatore,Bhopal,2025-03-01,19,385,500,10,6,22,0,0
T8816,Nagpur,Visakhapatnam,2025-03-01,17,552,800,16,5,15,0,1
T2231,Patna,Visakhapatnam,2025-03-01,18,334,600,12,5,13,0,0
T2875,Kolkata,Surat,2025-03-01,12,335,700,14,12,19,1,1
T4696,Surat,Pune,2025-03-01,1,735,600,12,6,27,0,1
T5558,Vijayawada,Ahmedabad,2025-03-01,11,505,500,10,10,30,1,1
T1899,Vijayawada,Mumbai,2025-03-01,21,755,600,12,4,8,1,1
T8974,Lucknow,Visakhapatnam,2025-03-01,0,758,800,16,10,22,1,1
T3955,Nagpur,Jaipur,2025-03-01,8,553,700,14,7,26,0,1
T2236,Coimbatore,Indore,2025-03-01,22,467,500,10,8,30,1,0
T2270,Lucknow,Nagpur,2025-03-01,20,771,700,14,10,15,0,1
T1141,Ahmedabad,Hyderabad,2025-03-01,14,332,800,16,12,15,0,0
T5941,Nagpur,Mumbai,2025-03-01,9,751,800,16,6,11,0,0
T8957,Vijayawada,Kolkata,2025-03-01,6,387,700,14,10,15,1,0
T6192,Chennai,Coimbatore,2025-03-01,13,677,800,16,11,7,0,0
T4933,Tirupati,Indore,2025-03-01,2,594,500,10,8,28,0,0
T5465,Patna,Chennai,2025-03-01,14,434,600,12,12,13,0,1
T3632,Nagpur,Bhopal,2025-03-01,20,631,500,10,10,16,1,1
T2310,Surat,Nagpur,2025-03-01,9,662,500,10,10,2,1,1
T1636,Tirupati,Lucknow,2025-03-01,14,745,500,10,9,23,0,1
T4388,Visakhapatnam,Pune,2025-03-01,11,754,700,14,5,14,1,0
T2537,Vijayawada,Ahmedabad,2025-03-01,2,221,800,16,9,15,0,1
T9437,Kolkata,Bangalore,2025-03-01,17,644,700,14,6,5,1,1
T2150,Agra,Visakhapatnam,2025-03-01,7,393,500,10,12,15,0,1
T9777,Ahmedabad,Chennai,2025-03-01,7,507,500,10,2,22,1,1
T2845,Patna,Tirupati,2025-03-01,2,282,500,10,4,5,1,0
T3559,Delhi,Indore,2025-03-01,5,671,800,16,9,23,0,1
T1292,Delhi,Kolkata,2025-03-01,23,706,700,14,4,29,0,0
T9684,Visakhapatnam,Hyderabad,2025-03-01,8,360,600,12,12,30,1,0
T9030,Lucknow,Jaipur,2025-03-01,17,303,600,12,9,23,0,1
T4620,Bhopal,Patna,2025-03-01,4,323,800,16,2,13,1,0
T6682,Coimbatore,Lucknow,2025-03-01,13,581,500,10,12,22,0,1
T7524,Ahmedabad,Visakhapatnam,2025-03-01,10,803,500,10,11,4,1,1
T3389,Bangalore,Pune,2025-03-01,9,866,600,12,7,13,0,1
T6348,Hyderabad,Bhopal,2025-03-01,4,221,700,14,11,6,0,1
T5081,Kolkata,Patna,2025-03-01,7,431,700,14,12,13,1,0
T1275,Delhi,Agra,2025-03-01,9,547,700,14,4,17,1,1
T2343,Surat,Vijayawada,2025-03-01,22,265,700,14,7,16,1,1
T5152,Agra,Lucknow,2025-03-01,4,534,800,16,11,23,0,1
T2821,Patna,Coimbatore,2025-03-01,21,562,500,10,11,4,0,0
T6205,Bhopal,Bangalore,2025-03-01,9,873,700,14,6,5,1,1
T6336,Vijayawada,Chennai,2025-03-01,16,364,600,12,7,11,1,0
T7857,Visakhapatnam,Bhopal,2025-03-01,18,781,500,10,7,10,0,1
T4546,Surat,Pune,2025-03-01,10,304,500,10,7,7,1,1
T7450,Tirupati,Chennai,2025-03-01,5,801,800,16,12,0,0,1
T1046,Agra,Pune,2025-03-01,16,766,500,10,1,9,1,1
T4470,Chennai,Tirupati,2025-03-01,9,787,700,14,11,0,1,1
T8336,Patna,Delhi,2025-03-01,20,860,500,10,9,11,1,1
T3781,Surat,Nagpur,2025-03-01,8,345,800,16,7,5,0,1
T4389,Chennai,Lucknow,2025-03-01,5,271,800,16,12,6,1,0
T4887,Patna,Pune,2025-03-01,21,747,800,16,3,28,0,0
T7236,Mumbai,Hyderabad,2025-03-01,20,877,700,14,4,16,1,1
T4815,Delhi,Jaipur,2025-03-01,11,526,700,14,10,23,1,1
T4572,Kolkata,Surat,2025-03-01,8,561,600,12,11,24,0,0
T2364,Hyderabad,Nagpur,2025-03-01,5,379,500,10,11,26,0,0
T2655,Kolkata,Indore,2025-03-01,23,658,600,12,1,8,1,0
T4471,Delhi,Mumbai,2025-03-01,1,315,700,14,5,19,1,0
